# WS4-CONSTRUCTED Willans-line BSFC map - NOT measured
# engine: 4HK1-V2C-W  (4HK1-TC recalibrated: 750 Nm @ 1,400 rpm, 132 kW continuous)
# displacement_l: 5.193, eta_i0: 0.448, fmep_bar(a0,a1,a2): (0.75, 0.28, 0.075), LHV_MJ_per_kg: 42.8, full_load_derate_applied: 1.0
# torque printed to 1e-4 Nm so the (torque, BSFC) pair is self-consistent for downstream interpolators (adjudication r1 F6)
rpm,torque_Nm,bsfc_g_per_kWh
1150,630.1600,205.9
1150,640.1467,206.7
1150,650.1333,207.5
1150,660.1200,208.4
1150,670.1067,209.2
1150,680.0933,210.0
1150,690.0800,210.9
1150,700.0667,211.8
1150,710.0533,212.7
1175,1.0000,9908.8
1175,10.9867,1080.8
1175,20.9733,659.5
1175,30.9600,509.9
1175,40.9467,433.0
1175,50.9333,386.2
1175,60.9200,354.6
1175,70.9067,331.9
1175,80.8933,314.7
1175,90.8800,301.2
1175,100.8667,290.3
1175,110.8533,281.3
1175,120.8400,273.7
1175,130.8267,267.3
1175,140.8133,261.7
1175,150.8000,256.9
1175,160.7867,252.5
1175,170.7733,248.7
1175,180.7600,245.3
1175,190.7467,242.2
1175,200.7333,239.3
1175,210.7200,236.7
1175,220.7067,234.3
1175,230.6933,232.1
1175,240.6800,230.1
1175,250.6667,228.2
1175,260.6533,226.4
1175,270.6400,224.8
1175,280.6267,223.2
1175,290.6133,221.7
1175,300.6000,220.3
1175,310.5867,219.0
1175,320.5733,217.7
1175,330.5600,216.7
1175,340.5467,215.9
1175,350.5333,215.1
1175,360.5200,214.4
1175,370.5067,213.7
1175,380.4933,213.0
1175,390.4800,212.4
1175,400.4667,211.8
1175,410.4533,211.3
1175,420.4400,210.7
1175,430.4267,210.2
1175,440.4133,209.7
1175,450.4000,209.3
1175,460.3867,208.8
1175,470.3733,208.4
1175,480.3600,208.0
1175,490.3467,207.6
1175,500.3333,207.2
1175,510.3200,206.9
1175,520.3067,206.5
1175,530.2933,206.2
1175,540.2800,205.9
1175,550.2667,205.6
1175,560.2533,205.3
1175,570.2400,205.0
1175,580.2267,204.7
1175,590.2133,204.4
1175,600.2000,204.2
1175,610.1867,203.9
1175,620.1733,204.4
1175,630.1600,205.1
1175,640.1467,205.9
1175,650.1333,206.7
1175,660.1200,207.5
1175,670.1067,208.3
1175,680.0933,209.2
1175,690.0800,210.0
1175,700.0667,210.9
1175,710.0533,211.8
1175,720.0400,212.6
1200,1.0000,9996.5
1200,10.9867,1088.6
1200,20.9733,663.6
1200,30.9600,512.6
1200,40.9467,435.1
1200,50.9333,387.8
1200,60.9200,356.0
1200,70.9067,333.0
1200,80.8933,315.7
1200,90.8800,302.0
1200,100.8667,291.1
1200,110.8533,282.0
1200,120.8400,274.4
1200,130.8267,267.9
1200,140.8133,262.3
1200,150.8000,257.4
1200,160.7867,253.0
1200,170.7733,249.2
1200,180.7600,245.7
1200,190.7467,242.6
1200,200.7333,239.7
1200,210.7200,237.1
1200,220.7067,234.7
1200,230.6933,232.5
1200,240.6800,230.4
1200,250.6667,228.5
1200,260.6533,226.7
1200,270.6400,225.1
1200,280.6267,223.5
1200,290.6133,222.0
1200,300.6000,220.6
1200,310.5867,219.2
1200,320.5733,218.0
1200,330.5600,216.8
1200,340.5467,216.0
1200,350.5333,215.2
1200,360.5200,214.5
1200,370.5067,213.8
1200,380.4933,213.1
1200,390.4800,212.5
1200,400.4667,211.9
1200,410.4533,211.4
1200,420.4400,210.8
1200,430.4267,210.3
1200,440.4133,209.8
1200,450.4000,209.3
1200,460.3867,208.9
1200,470.3733,208.5
1200,480.3600,208.1
1200,490.3467,207.7
1200,500.3333,207.3
1200,510.3200,206.9
1200,520.3067,206.6
1200,530.2933,206.2
1200,540.2800,205.9
1200,550.2667,205.6
1200,560.2533,205.3
1200,570.2400,205.0
1200,580.2267,204.7
1200,590.2133,204.4
1200,600.2000,204.2
1200,610.1867,203.9
1200,620.1733,203.7
1200,630.1600,204.4
1200,640.1467,205.1
1200,650.1333,205.9
1200,660.1200,206.7
1200,670.1067,207.5
1200,680.0933,208.3
1200,690.0800,209.1
1200,700.0667,210.0
1200,710.0533,210.8
1200,720.0400,211.7
1225,1.0000,10085.2
1225,10.9867,1096.6
1225,20.9733,667.7
1225,30.9600,515.3
1225,40.9467,437.1
1225,50.9333,389.5
1225,60.9200,357.3
1225,70.9067,334.2
1225,80.8933,316.6
1225,90.8800,302.9
1225,100.8667,291.8
1225,110.8533,282.7
1225,120.8400,275.0
1225,130.8267,268.5
1225,140.8133,262.8
1225,150.8000,257.9
1225,160.7867,253.5
1225,170.7733,249.6
1225,180.7600,246.1
1225,190.7467,242.9
1225,200.7333,240.1
1225,210.7200,237.4
1225,220.7067,235.0
1225,230.6933,232.8
1225,240.6800,230.7
1225,250.6667,228.8
1225,260.6533,227.0
1225,270.6400,225.3
1225,280.6267,223.7
1225,290.6133,222.2
1225,300.6000,220.8
1225,310.5867,219.4
1225,320.5733,218.2
1225,330.5600,217.0
1225,340.5467,216.1
1225,350.5333,215.4
1225,360.5200,214.6
1225,370.5067,213.9
1225,380.4933,213.3
1225,390.4800,212.6
1225,400.4667,212.0
1225,410.4533,211.4
1225,420.4400,210.9
1225,430.4267,210.4
1225,440.4133,209.9
1225,450.4000,209.4
1225,460.3867,209.0
1225,470.3733,208.5
1225,480.3600,208.1
1225,490.3467,207.7
1225,500.3333,207.3
1225,510.3200,207.0
1225,520.3067,206.6
1225,530.2933,206.3
1225,540.2800,205.9
1225,550.2667,205.6
1225,560.2533,205.3
1225,570.2400,205.0
1225,580.2267,204.8
1225,590.2133,204.5
1225,600.2000,204.2
1225,610.1867,204.0
1225,620.1733,203.7
1225,630.1600,204.2
1225,640.1467,205.0
1225,650.1333,205.7
1225,660.1200,206.5
1225,670.1067,207.3
1225,680.0933,208.1
1225,690.0800,208.9
1225,700.0667,209.7
1225,710.0533,210.6
1225,720.0400,211.5
1225,730.0267,212.3
1250,1.0000,10175.0
1250,10.9867,1104.7
1250,20.9733,671.9
1250,30.9600,518.1
1250,40.9467,439.2
1250,50.9333,391.1
1250,60.9200,358.7
1250,70.9067,335.3
1250,80.8933,317.6
1250,90.8800,303.8
1250,100.8667,292.6
1250,110.8533,283.4
1250,120.8400,275.6
1250,130.8267,269.0
1250,140.8133,263.3
1250,150.8000,258.3
1250,160.7867,253.9
1250,170.7733,250.0
1250,180.7600,246.5
1250,190.7467,243.3
1250,200.7333,240.4
1250,210.7200,237.8
1250,220.7067,235.3
1250,230.6933,233.1
1250,240.6800,231.0
1250,250.6667,229.0
1250,260.6533,227.2
1250,270.6400,225.5
1250,280.6267,223.9
1250,290.6133,222.4
1250,300.6000,221.0
1250,310.5867,219.6
1250,320.5733,218.4
1250,330.5600,217.1
1250,340.5467,216.3
1250,350.5333,215.5
1250,360.5200,214.8
1250,370.5067,214.0
1250,380.4933,213.4
1250,390.4800,212.7
1250,400.4667,212.1
1250,410.4533,211.6
1250,420.4400,211.0
1250,430.4267,210.5
1250,440.4133,210.0
1250,450.4000,209.5
1250,460.3867,209.0
1250,470.3733,208.6
1250,480.3600,208.2
1250,490.3467,207.8
1250,500.3333,207.4
1250,510.3200,207.0
1250,520.3067,206.7
1250,530.2933,206.3
1250,540.2800,206.0
1250,550.2667,205.7
1250,560.2533,205.4
1250,570.2400,205.1
1250,580.2267,204.8
1250,590.2133,204.5
1250,600.2000,204.3
1250,610.1867,204.0
1250,620.1733,203.7
1250,630.1600,204.0
1250,640.1467,204.8
1250,650.1333,205.5
1250,660.1200,206.3
1250,670.1067,207.1
1250,680.0933,207.9
1250,690.0800,208.7
1250,700.0667,209.5
1250,710.0533,210.4
1250,720.0400,211.2
1250,730.0267,212.1
1275,1.0000,10265.9
1275,10.9867,1112.8
1275,20.9733,676.1
1275,30.9600,520.9
1275,40.9467,441.3
1275,50.9333,392.8
1275,60.9200,360.1
1275,70.9067,336.5
1275,80.8933,318.7
1275,90.8800,304.7
1275,100.8667,293.4
1275,110.8533,284.1
1275,120.8400,276.3
1275,130.8267,269.6
1275,140.8133,263.9
1275,150.8000,258.9
1275,160.7867,254.4
1275,170.7733,250.5
1275,180.7600,246.9
1275,190.7467,243.7
1275,200.7333,240.8
1275,210.7200,238.1
1275,220.7067,235.6
1275,230.6933,233.4
1275,240.6800,231.3
1275,250.6667,229.3
1275,260.6533,227.5
1275,270.6400,225.8
1275,280.6267,224.2
1275,290.6133,222.7
1275,300.6000,221.2
1275,310.5867,219.9
1275,320.5733,218.6
1275,330.5600,217.3
1275,340.5467,216.4
1275,350.5333,215.6
1275,360.5200,214.9
1275,370.5067,214.2
1275,380.4933,213.5
1275,390.4800,212.9
1275,400.4667,212.2
1275,410.4533,211.7
1275,420.4400,211.1
1275,430.4267,210.6
1275,440.4133,210.1
1275,450.4000,209.6
1275,460.3867,209.1
1275,470.3733,208.7
1275,480.3600,208.3
1275,490.3467,207.9
1275,500.3333,207.5
1275,510.3200,207.1
1275,520.3067,206.7
1275,530.2933,206.4
1275,540.2800,206.1
1275,550.2667,205.7
1275,560.2533,205.4
1275,570.2400,205.1
1275,580.2267,204.8
1275,590.2133,204.6
1275,600.2000,204.3
1275,610.1867,204.0
1275,620.1733,203.8
1275,630.1600,203.9
1275,640.1467,204.6
1275,650.1333,205.3
1275,660.1200,206.1
1275,670.1067,206.9
1275,680.0933,207.7
1275,690.0800,208.5
1275,700.0667,209.3
1275,710.0533,210.1
1275,720.0400,211.0
1275,730.0267,211.8
1300,1.0000,10357.8
1300,10.9867,1121.1
1300,20.9733,680.4
1300,30.9600,523.8
1300,40.9467,443.5
1300,50.9333,394.5
1300,60.9200,361.5
1300,70.9067,337.7
1300,80.8933,319.7
1300,90.8800,305.6
1300,100.8667,294.2
1300,110.8533,284.9
1300,120.8400,277.0
1300,130.8267,270.3
1300,140.8133,264.5
1300,150.8000,259.4
1300,160.7867,254.9
1300,170.7733,250.9
1300,180.7600,247.3
1300,190.7467,244.1
1300,200.7333,241.1
1300,210.7200,238.5
1300,220.7067,236.0
1300,230.6933,233.7
1300,240.6800,231.6
1300,250.6667,229.6
1300,260.6533,227.8
1300,270.6400,226.1
1300,280.6267,224.4
1300,290.6133,222.9
1300,300.6000,221.5
1300,310.5867,220.1
1300,320.5733,218.8
1300,330.5600,217.6
1300,340.5467,216.6
1300,350.5333,215.8
1300,360.5200,215.0
1300,370.5067,214.3
1300,380.4933,213.6
1300,390.4800,213.0
1300,400.4667,212.4
1300,410.4533,211.8
1300,420.4400,211.2
1300,430.4267,210.7
1300,440.4133,210.2
1300,450.4000,209.7
1300,460.3867,209.2
1300,470.3733,208.8
1300,480.3600,208.4
1300,490.3467,208.0
1300,500.3333,207.6
1300,510.3200,207.2
1300,520.3067,206.8
1300,530.2933,206.5
1300,540.2800,206.1
1300,550.2667,205.8
1300,560.2533,205.5
1300,570.2400,205.2
1300,580.2267,204.9
1300,590.2133,204.6
1300,600.2000,204.4
1300,610.1867,204.1
1300,620.1733,203.8
1300,630.1600,203.7
1300,640.1467,204.4
1300,650.1333,205.2
1300,660.1200,205.9
1300,670.1067,206.7
1300,680.0933,207.5
1300,690.0800,208.3
1300,700.0667,209.1
1300,710.0533,209.9
1300,720.0400,210.8
1300,730.0267,211.6
1325,1.0000,10450.8
1325,10.9867,1129.5
1325,20.9733,684.8
1325,30.9600,526.7
1325,40.9467,445.6
1325,50.9333,396.2
1325,60.9200,362.9
1325,70.9067,338.9
1325,80.8933,320.8
1325,90.8800,306.5
1325,100.8667,295.1
1325,110.8533,285.6
1325,120.8400,277.7
1325,130.8267,270.9
1325,140.8133,265.0
1325,150.8000,259.9
1325,160.7867,255.4
1325,170.7733,251.4
1325,180.7600,247.8
1325,190.7467,244.5
1325,200.7333,241.5
1325,210.7200,238.8
1325,220.7067,236.3
1325,230.6933,234.0
1325,240.6800,231.9
1325,250.6667,229.9
1325,260.6533,228.1
1325,270.6400,226.3
1325,280.6267,224.7
1325,290.6133,223.2
1325,300.6000,221.7
1325,310.5867,220.3
1325,320.5733,219.0
1325,330.5600,217.8
1325,340.5467,216.8
1325,350.5333,216.0
1325,360.5200,215.2
1325,370.5067,214.5
1325,380.4933,213.8
1325,390.4800,213.1
1325,400.4667,212.5
1325,410.4533,211.9
1325,420.4400,211.4
1325,430.4267,210.8
1325,440.4133,210.3
1325,450.4000,209.8
1325,460.3867,209.3
1325,470.3733,208.9
1325,480.3600,208.5
1325,490.3467,208.1
1325,500.3333,207.7
1325,510.3200,207.3
1325,520.3067,206.9
1325,530.2933,206.6
1325,540.2800,206.2
1325,550.2667,205.9
1325,560.2533,205.6
1325,570.2400,205.3
1325,580.2267,205.0
1325,590.2133,204.7
1325,600.2000,204.4
1325,610.1867,204.2
1325,620.1733,203.9
1325,630.1600,203.6
1325,640.1467,204.3
1325,650.1333,205.0
1325,660.1200,205.8
1325,670.1067,206.5
1325,680.0933,207.3
1325,690.0800,208.1
1325,700.0667,208.9
1325,710.0533,209.7
1325,720.0400,210.5
1325,730.0267,211.4
1325,740.0133,212.2
1350,1.0000,10544.9
1350,10.9867,1138.0
1350,20.9733,689.2
1350,30.9600,529.7
1350,40.9467,447.9
1350,50.9333,398.0
1350,60.9200,364.4
1350,70.9067,340.2
1350,80.8933,321.9
1350,90.8800,307.5
1350,100.8667,295.9
1350,110.8533,286.4
1350,120.8400,278.4
1350,130.8267,271.5
1350,140.8133,265.6
1350,150.8000,260.5
1350,160.7867,255.9
1350,170.7733,251.9
1350,180.7600,248.2
1350,190.7467,244.9
1350,200.7333,241.9
1350,210.7200,239.2
1350,220.7067,236.7
1350,230.6933,234.4
1350,240.6800,232.2
1350,250.6667,230.2
1350,260.6533,228.4
1350,270.6400,226.6
1350,280.6267,225.0
1350,290.6133,223.4
1350,300.6000,222.0
1350,310.5867,220.6
1350,320.5733,219.3
1350,330.5600,218.0
1350,340.5467,217.0
1350,350.5333,216.2
1350,360.5200,215.4
1350,370.5067,214.6
1350,380.4933,213.9
1350,390.4800,213.3
1350,400.4667,212.7
1350,410.4533,212.1
1350,420.4400,211.5
1350,430.4267,211.0
1350,440.4133,210.4
1350,450.4000,209.9
1350,460.3867,209.5
1350,470.3733,209.0
1350,480.3600,208.6
1350,490.3467,208.2
1350,500.3333,207.8
1350,510.3200,207.4
1350,520.3067,207.0
1350,530.2933,206.6
1350,540.2800,206.3
1350,550.2667,206.0
1350,560.2533,205.7
1350,570.2400,205.4
1350,580.2267,205.1
1350,590.2133,204.8
1350,600.2000,204.5
1350,610.1867,204.2
1350,620.1733,204.0
1350,630.1600,203.7
1350,640.1467,204.1
1350,650.1333,204.9
1350,660.1200,205.6
1350,670.1067,206.4
1350,680.0933,207.1
1350,690.0800,207.9
1350,700.0667,208.7
1350,710.0533,209.5
1350,720.0400,210.3
1350,730.0267,211.2
1350,740.0133,212.0
1375,1.0000,10640.1
1375,10.9867,1146.6
1375,20.9733,693.6
1375,30.9600,532.7
1375,40.9467,450.1
1375,50.9333,399.8
1375,60.9200,365.9
1375,70.9067,341.4
1375,80.8933,323.0
1375,90.8800,308.5
1375,100.8667,296.8
1375,110.8533,287.2
1375,120.8400,279.1
1375,130.8267,272.2
1375,140.8133,266.2
1375,150.8000,261.0
1375,160.7867,256.4
1375,170.7733,252.4
1375,180.7600,248.7
1375,190.7467,245.4
1375,200.7333,242.4
1375,210.7200,239.6
1375,220.7067,237.1
1375,230.6933,234.7
1375,240.6800,232.6
1375,250.6667,230.6
1375,260.6533,228.7
1375,270.6400,226.9
1375,280.6267,225.3
1375,290.6133,223.7
1375,300.6000,222.2
1375,310.5867,220.8
1375,320.5733,219.5
1375,330.5600,218.2
1375,340.5467,217.2
1375,350.5333,216.3
1375,360.5200,215.6
1375,370.5067,214.8
1375,380.4933,214.1
1375,390.4800,213.5
1375,400.4667,212.8
1375,410.4533,212.2
1375,420.4400,211.6
1375,430.4267,211.1
1375,440.4133,210.6
1375,450.4000,210.1
1375,460.3867,209.6
1375,470.3733,209.1
1375,480.3600,208.7
1375,490.3467,208.3
1375,500.3333,207.9
1375,510.3200,207.5
1375,520.3067,207.1
1375,530.2933,206.8
1375,540.2800,206.4
1375,550.2667,206.1
1375,560.2533,205.8
1375,570.2400,205.4
1375,580.2267,205.1
1375,590.2133,204.9
1375,600.2000,204.6
1375,610.1867,204.3
1375,620.1733,204.0
1375,630.1600,203.8
1375,640.1467,204.0
1375,650.1333,204.7
1375,660.1200,205.5
1375,670.1067,206.2
1375,680.0933,207.0
1375,690.0800,207.7
1375,700.0667,208.5
1375,710.0533,209.3
1375,720.0400,210.2
1375,730.0267,211.0
1375,740.0133,211.8
1400,1.0000,10736.4
1400,10.9867,1155.3
1400,20.9733,698.1
1400,30.9600,535.7
1400,40.9467,452.4
1400,50.9333,401.6
1400,60.9200,367.4
1400,70.9067,342.7
1400,80.8933,324.1
1400,90.8800,309.5
1400,100.8667,297.7
1400,110.8533,288.0
1400,120.8400,279.8
1400,130.8267,272.9
1400,140.8133,266.9
1400,150.8000,261.6
1400,160.7867,257.0
1400,170.7733,252.9
1400,180.7600,249.2
1400,190.7467,245.8
1400,200.7333,242.8
1400,210.7200,240.0
1400,220.7067,237.5
1400,230.6933,235.1
1400,240.6800,232.9
1400,250.6667,230.9
1400,260.6533,229.0
1400,270.6400,227.2
1400,280.6267,225.6
1400,290.6133,224.0
1400,300.6000,222.5
1400,310.5867,221.1
1400,320.5733,219.8
1400,330.5600,218.5
1400,340.5467,217.4
1400,350.5333,216.5
1400,360.5200,215.8
1400,370.5067,215.0
1400,380.4933,214.3
1400,390.4800,213.6
1400,400.4667,213.0
1400,410.4533,212.4
1400,420.4400,211.8
1400,430.4267,211.2
1400,440.4133,210.7
1400,450.4000,210.2
1400,460.3867,209.7
1400,470.3733,209.3
1400,480.3600,208.8
1400,490.3467,208.4
1400,500.3333,208.0
1400,510.3200,207.6
1400,520.3067,207.2
1400,530.2933,206.9
1400,540.2800,206.5
1400,550.2667,206.2
1400,560.2533,205.9
1400,570.2400,205.5
1400,580.2267,205.2
1400,590.2133,204.9
1400,600.2000,204.7
1400,610.1867,204.4
1400,620.1733,204.1
1400,630.1600,203.9
1400,640.1467,203.9
1400,650.1333,204.6
1400,660.1200,205.3
1400,670.1067,206.1
1400,680.0933,206.8
1400,690.0800,207.6
1400,700.0667,208.4
1400,710.0533,209.2
1400,720.0400,210.0
1400,730.0267,210.8
1400,740.0133,211.6
1400,750.0000,212.5
1425,1.0000,10833.9
1425,10.9867,1164.0
1425,20.9733,702.7
1425,30.9600,538.8
1425,40.9467,454.7
1425,50.9333,403.4
1425,60.9200,368.9
1425,70.9067,344.0
1425,80.8933,325.2
1425,90.8800,310.4
1425,100.8667,298.5
1425,110.8533,288.7
1425,120.8400,280.5
1425,130.8267,273.5
1425,140.8133,267.4
1425,150.8000,262.1
1425,160.7867,257.5
1425,170.7733,253.3
1425,180.7600,249.6
1425,190.7467,246.2
1425,200.7333,243.1
1425,210.7200,240.3
1425,220.7067,237.8
1425,230.6933,235.4
1425,240.6800,233.2
1425,250.6667,231.1
1425,260.6533,229.2
1425,270.6400,227.4
1425,280.6267,225.8
1425,290.6133,224.2
1425,300.6000,222.7
1425,310.5867,221.3
1425,320.5733,219.9
1425,330.5600,218.6
1425,340.5467,217.6
1425,350.5333,216.8
1425,360.5200,216.0
1425,370.5067,215.2
1425,380.4933,214.5
1425,390.4800,213.8
1425,400.4667,213.2
1425,410.4533,212.5
1425,420.4400,212.0
1425,430.4267,211.4
1425,440.4133,210.9
1425,450.4000,210.4
1425,460.3867,209.9
1425,470.3733,209.4
1425,480.3600,209.0
1425,490.3467,208.5
1425,500.3333,208.1
1425,510.3200,207.7
1425,520.3067,207.3
1425,530.2933,207.0
1425,540.2800,206.6
1425,550.2667,206.3
1425,560.2533,206.0
1425,570.2400,205.6
1425,580.2267,205.3
1425,590.2133,205.0
1425,600.2000,204.8
1425,610.1867,204.5
1425,620.1733,204.2
1425,630.1600,204.0
1425,640.1467,204.5
1425,650.1333,205.2
1425,660.1200,205.9
1425,670.1067,206.7
1425,680.0933,207.5
1425,690.0800,208.2
1425,700.0667,209.0
1425,710.0533,209.8
1425,720.0400,210.7
1425,730.0267,211.5
1425,740.0133,212.4
1450,1.0000,10932.4
1450,10.9867,1172.9
1450,20.9733,707.3
1450,30.9600,541.9
1450,40.9467,457.0
1450,50.9333,405.3
1450,60.9200,370.4
1450,70.9067,345.3
1450,80.8933,326.3
1450,90.8800,311.4
1450,100.8667,299.4
1450,110.8533,289.5
1450,120.8400,281.2
1450,130.8267,274.1
1450,140.8133,268.0
1450,150.8000,262.7
1450,160.7867,258.0
1450,170.7733,253.8
1450,180.7600,250.0
1450,190.7467,246.6
1450,200.7333,243.5
1450,210.7200,240.7
1450,220.7067,238.1
1450,230.6933,235.7
1450,240.6800,233.5
1450,250.6667,231.4
1450,260.6533,229.5
1450,270.6400,227.7
1450,280.6267,226.0
1450,290.6133,224.4
1450,300.6000,222.9
1450,310.5867,221.4
1450,320.5733,220.1
1450,330.5600,218.8
1450,340.5467,217.8
1450,350.5333,217.0
1450,360.5200,216.2
1450,370.5067,215.4
1450,380.4933,214.7
1450,390.4800,214.0
1450,400.4667,213.3
1450,410.4533,212.7
1450,420.4400,212.1
1450,430.4267,211.6
1450,440.4133,211.0
1450,450.4000,210.5
1450,460.3867,210.0
1450,470.3733,209.6
1450,480.3600,209.1
1450,490.3467,208.7
1450,500.3333,208.3
1450,510.3200,207.9
1450,520.3067,207.5
1450,530.2933,207.1
1450,540.2800,206.8
1450,550.2667,206.4
1450,560.2533,206.1
1450,570.2400,205.8
1450,580.2267,205.5
1450,590.2133,205.2
1450,600.2000,204.9
1450,610.1867,204.6
1450,620.1733,204.3
1450,630.1600,204.4
1450,640.1467,205.1
1450,650.1333,205.8
1450,660.1200,206.6
1450,670.1067,207.4
1450,680.0933,208.1
1450,690.0800,208.9
1450,700.0667,209.7
1450,710.0533,210.6
1450,720.0400,211.4
1450,730.0267,212.2
1475,1.0000,11032.1
1475,10.9867,1181.9
1475,20.9733,712.0
1475,30.9600,545.0
1475,40.9467,459.4
1475,50.9333,407.2
1475,60.9200,372.0
1475,70.9067,346.6
1475,80.8933,327.4
1475,90.8800,312.4
1475,100.8667,300.3
1475,110.8533,290.3
1475,120.8400,282.0
1475,130.8267,274.8
1475,140.8133,268.6
1475,150.8000,263.2
1475,160.7867,258.5
1475,170.7733,254.2
1475,180.7600,250.4
1475,190.7467,247.0
1475,200.7333,243.9
1475,210.7200,241.0
1475,220.7067,238.4
1475,230.6933,236.0
1475,240.6800,233.8
1475,250.6667,231.7
1475,260.6533,229.7
1475,270.6400,227.9
1475,280.6267,226.2
1475,290.6133,224.6
1475,300.6000,223.1
1475,310.5867,221.6
1475,320.5733,220.2
1475,330.5600,219.0
1475,340.5467,218.1
1475,350.5333,217.2
1475,360.5200,216.4
1475,370.5067,215.6
1475,380.4933,214.9
1475,390.4800,214.2
1475,400.4667,213.5
1475,410.4533,212.9
1475,420.4400,212.3
1475,430.4267,211.8
1475,440.4133,211.2
1475,450.4000,210.7
1475,460.3867,210.2
1475,470.3733,209.7
1475,480.3600,209.3
1475,490.3467,208.8
1475,500.3333,208.4
1475,510.3200,208.0
1475,520.3067,207.6
1475,530.2933,207.3
1475,540.2800,206.9
1475,550.2667,206.5
1475,560.2533,206.2
1475,570.2400,205.9
1475,580.2267,205.6
1475,590.2133,205.3
1475,600.2000,205.0
1475,610.1867,204.7
1475,620.1733,204.4
1475,630.1600,205.0
1475,640.1467,205.8
1475,650.1333,206.5
1475,660.1200,207.3
1475,670.1067,208.0
1475,680.0933,208.8
1475,690.0800,209.6
1475,700.0667,210.5
1475,710.0533,211.3
1475,720.0400,212.1
1475,730.0267,213.0
1500,1.0000,11132.9
1500,10.9867,1191.1
1500,20.9733,716.7
1500,30.9600,548.2
1500,40.9467,461.7
1500,50.9333,409.1
1500,60.9200,373.6
1500,70.9067,348.0
1500,80.8933,328.6
1500,90.8800,313.4
1500,100.8667,301.2
1500,110.8533,291.1
1500,120.8400,282.7
1500,130.8267,275.5
1500,140.8133,269.2
1500,150.8000,263.8
1500,160.7867,259.0
1500,170.7733,254.7
1500,180.7600,250.9
1500,190.7467,247.4
1500,200.7333,244.3
1500,210.7200,241.4
1500,220.7067,238.7
1500,230.6933,236.3
1500,240.6800,234.0
1500,250.6667,231.9
1500,260.6533,230.0
1500,270.6400,228.1
1500,280.6267,226.4
1500,290.6133,224.8
1500,300.6000,223.3
1500,310.5867,221.8
1500,320.5733,220.4
1500,330.5600,219.2
1500,340.5467,218.3
1500,350.5333,217.4
1500,360.5200,216.6
1500,370.5067,215.9
1500,380.4933,215.1
1500,390.4800,214.4
1500,400.4667,213.8
1500,410.4533,213.1
1500,420.4400,212.5
1500,430.4267,211.9
1500,440.4133,211.4
1500,450.4000,210.9
1500,460.3867,210.4
1500,470.3733,209.9
1500,480.3600,209.4
1500,490.3467,209.0
1500,500.3333,208.6
1500,510.3200,208.2
1500,520.3067,207.8
1500,530.2933,207.4
1500,540.2800,207.0
1500,550.2667,206.7
1500,560.2533,206.4
1500,570.2400,206.0
1500,580.2267,205.7
1500,590.2133,205.4
1500,600.2000,205.1
1500,610.1867,204.8
1500,620.1733,204.9
1500,630.1600,205.7
1500,640.1467,206.4
1500,650.1333,207.2
1500,660.1200,208.0
1500,670.1067,208.7
1500,680.0933,209.5
1500,690.0800,210.4
1500,700.0667,211.2
1500,710.0533,212.0
1500,720.0400,212.9
1525,1.0000,11234.9
1525,10.9867,1200.3
1525,20.9733,721.5
1525,30.9600,551.4
1525,40.9467,464.2
1525,50.9333,411.0
1525,60.9200,375.2
1525,70.9067,349.3
1525,80.8933,329.8
1525,90.8800,314.5
1525,100.8667,302.1
1525,110.8533,292.0
1525,120.8400,283.4
1525,130.8267,276.2
1525,140.8133,269.9
1525,150.8000,264.4
1525,160.7867,259.5
1525,170.7733,255.2
1525,180.7600,251.3
1525,190.7467,247.8
1525,200.7333,244.7
1525,210.7200,241.8
1525,220.7067,239.1
1525,230.6933,236.6
1525,240.6800,234.4
1525,250.6667,232.2
1525,260.6533,230.3
1525,270.6400,228.4
1525,280.6267,226.7
1525,290.6133,225.0
1525,300.6000,223.5
1525,310.5867,222.0
1525,320.5733,220.6
1525,330.5600,219.5
1525,340.5467,218.6
1525,350.5333,217.7
1525,360.5200,216.9
1525,370.5067,216.1
1525,380.4933,215.3
1525,390.4800,214.6
1525,400.4667,214.0
1525,410.4533,213.3
1525,420.4400,212.7
1525,430.4267,212.1
1525,440.4133,211.6
1525,450.4000,211.1
1525,460.3867,210.6
1525,470.3733,210.1
1525,480.3600,209.6
1525,490.3467,209.2
1525,500.3333,208.7
1525,510.3200,208.3
1525,520.3067,207.9
1525,530.2933,207.6
1525,540.2800,207.2
1525,550.2667,206.8
1525,560.2533,206.5
1525,570.2400,206.2
1525,580.2267,205.9
1525,590.2133,205.6
1525,600.2000,205.3
1525,610.1867,205.0
1525,620.1733,205.6
1525,630.1600,206.4
1525,640.1467,207.1
1525,650.1333,207.9
1525,660.1200,208.7
1525,670.1067,209.5
1525,680.0933,210.3
1525,690.0800,211.1
1525,700.0667,212.0
1525,710.0533,212.8
1550,1.0000,11338.0
1550,10.9867,1209.6
1550,20.9733,726.4
1550,30.9600,554.7
1550,40.9467,466.6
1550,50.9333,413.0
1550,60.9200,376.8
1550,70.9067,350.7
1550,80.8933,331.0
1550,90.8800,315.5
1550,100.8667,303.1
1550,110.8533,292.8
1550,120.8400,284.2
1550,130.8267,276.9
1550,140.8133,270.5
1550,150.8000,265.0
1550,160.7867,260.1
1550,170.7733,255.7
1550,180.7600,251.8
1550,190.7467,248.3
1550,200.7333,245.1
1550,210.7200,242.1
