# Project Volt WS11 - R34 10 Hz trace
# RULER (stock NPR-HD) / VOLT-SUB / cold_-10C / seed 11
# mass 6600 kg, payload 2900 kg, engine 4HK1-TC-ref-W, A465id 6-speed + 4.555 axle
t_s,v_kmh,grade_pct,P_wheel_kW,gear,lockup,N_eng_rpm,T_eng_Nm,P_shaft_eng_kW,fuel_g_per_s
2743.3000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2743.4000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2743.5000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2743.6000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2743.7000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2743.8000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2743.9000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2744.0000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2744.1000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2744.2000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2744.3000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2744.4000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2744.5000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2744.6000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2744.7000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2744.8000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2744.9000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2745.0000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2745.1000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2745.2000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2745.3000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2745.4000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2745.5000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2745.6000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2745.7000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2745.8000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2745.9000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2746.0000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2746.1000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2746.2000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2746.3000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2746.4000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2746.5000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2746.6000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2746.7000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2746.8000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2746.9000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2747.0000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2747.1000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2747.2000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2747.3000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2747.4000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2747.5000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2747.6000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2747.7000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2747.8000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2747.9000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2748.0000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2748.1000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2748.2000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2748.3000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2748.4000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2748.5000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2748.6000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2748.7000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2748.8000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2748.9000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2749.0000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2749.1000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2749.2000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2749.3000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2749.4000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2749.5000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2749.6000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2749.7000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2749.8000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2749.9000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2750.0000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2750.1000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2750.2000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2750.3000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2750.4000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2750.5000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2750.6000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2750.7000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2750.8000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2750.9000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2751.0000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2751.1000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2751.2000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2751.3000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2751.4000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2751.5000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2751.6000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2751.7000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2751.8000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2751.9000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2752.0000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2752.1000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2752.2000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2752.3000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2752.4000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2752.5000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2752.6000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2752.7000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2752.8000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2752.9000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2753.0000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2753.1000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2753.2000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2753.3000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2753.4000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2753.5000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2753.6000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2753.7000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2753.8000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2753.9000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2754.0000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2754.1000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2754.2000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2754.3000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2754.4000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2754.5000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2754.6000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2754.7000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2754.8000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2754.9000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2755.0000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2755.1000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2755.2000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2755.3000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2755.4000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2755.5000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2755.6000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2755.7000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2755.8000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2755.9000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2756.0000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2756.1000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2756.2000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2756.3000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2756.4000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2756.5000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2756.6000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2756.7000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2756.8000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2756.9000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2757.0000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2757.1000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2757.2000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2757.3000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2757.4000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2757.5000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2757.6000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2757.7000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2757.8000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2757.9000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2758.0000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2758.1000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2758.2000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2758.3000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2758.4000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2758.5000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2758.6000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2758.7000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2758.8000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2758.9000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2759.0000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2759.1000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2759.2000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2759.3000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2759.4000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2759.5000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2759.6000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2759.7000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2759.8000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2759.9000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2760.0000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2760.1000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2760.2000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2760.3000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2760.4000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2760.5000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2760.6000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2760.7000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2760.8000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2760.9000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2761.0000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2761.1000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2761.2000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2761.3000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2761.4000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2761.5000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2761.6000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2761.7000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2761.8000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2761.9000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2762.0000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2762.1000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2762.2000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2762.3000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2762.4000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2762.5000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2762.6000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2762.7000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2762.8000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2762.9000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2763.0000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2763.1000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2763.2000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2763.3000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2763.4000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2763.5000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2763.6000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2763.7000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2763.8000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2763.9000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2764.0000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2764.1000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2764.2000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2764.3000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2764.4000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2764.5000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2764.6000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2764.7000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2764.8000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2764.9000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2765.0000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2765.1000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2765.2000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2765.3000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2765.4000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2765.5000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2765.6000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2765.7000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2765.8000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2765.9000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2766.0000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2766.1000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2766.2000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2766.3000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2766.4000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2766.5000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2766.6000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2766.7000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2766.8000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2766.9000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2767.0000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2767.1000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2767.2000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2767.3000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2767.4000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2767.5000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2767.6000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2767.7000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2767.8000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2767.9000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2768.0000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2768.1000,0.0000,0.0000,0.0000,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2768.2000,0.2672,0.0000,0.4213,0.0000,0.0000,700.0000,27.2837,2.0000,0.2778
2768.3000,0.5344,0.0000,0.9687,1.0000,0.0000,700.0000,117.5624,8.6178,0.6544
2768.4000,0.8906,0.0000,2.0346,1.0000,0.0000,790.3292,137.4978,11.3797,0.8025
2768.5000,1.3359,0.0000,3.3671,1.0000,0.0000,846.9281,151.7521,13.4589,0.9291
2768.6000,1.7812,0.0000,4.4895,1.0000,0.0000,865.9876,156.8466,14.2238,0.9751
2768.7000,2.2265,0.0000,5.6120,1.0000,0.0000,885.1536,162.2133,15.0361,1.0237
2768.8000,2.6718,0.0000,6.7345,1.0000,0.0000,902.8734,167.9763,15.8819,1.0735
2768.9000,3.1171,0.0000,7.8570,1.0000,0.0000,920.5654,174.0812,16.7817,1.1261
2769.0000,3.5623,0.0000,8.9794,1.0000,0.0000,937.3356,180.6366,17.7308,1.1808
2769.1000,4.0075,0.0000,10.1017,1.0000,0.0000,954.3420,187.4278,18.7312,1.2382
2769.2000,4.4527,0.0000,11.2239,1.0000,0.0000,970.8610,194.2371,19.7478,1.2963
2769.3000,4.8978,0.0000,12.3458,1.0000,0.0000,988.5344,201.2280,20.8309,1.3583
2769.4000,5.3429,0.0000,13.4673,1.0000,0.0000,1010.8678,207.4085,21.9558,1.4242
2769.5000,5.7879,0.0000,14.5883,1.0000,0.0000,1033.3501,213.7799,23.1336,1.4929
2769.6000,6.2328,0.0000,15.7088,1.0000,0.0000,1062.1944,218.5324,24.3080,1.5642
2769.7000,6.6776,0.0000,16.8286,1.0000,0.0000,1095.7534,221.9238,25.4651,1.6370
2769.8000,7.1223,0.0000,17.9476,1.0000,0.0000,1129.3685,225.2494,26.6396,1.7110
2769.9000,7.5669,0.0000,19.0655,1.0000,0.0000,1163.0376,228.5076,27.8306,1.7861
2770.0000,8.0113,0.0000,20.1822,1.0000,0.0000,1203.4350,229.8197,28.9627,1.8618
2770.1000,8.4556,0.0000,21.2977,1.0000,0.0000,1246.1348,230.5046,30.0797,1.9376
2770.2000,8.8997,0.0000,22.4115,1.0000,0.0000,1289.1635,231.1260,31.2022,2.0144
