rpm,T_shaft_Nm,feasible,P_shaft_kW,P_dc_kW,P_cu_kW,P_fe_kW,P_fw_kW,P_inv_kW,I_amp_A,eta
1900.0,-285.0,1,-56.706,-51.908,2.7483,1.3067,0.0728,0.67,294.1,0.9154
1900.0,-270.0,1,-53.721,-49.234,2.5432,1.2335,0.0728,0.6373,282.9,0.9165
1900.0,-255.0,1,-50.737,-46.556,2.3413,1.1616,0.0728,0.6046,271.5,0.9176
1900.0,-240.0,1,-47.752,-43.874,2.1428,1.0911,0.0728,0.5718,259.7,0.9188
1900.0,-225.0,1,-44.768,-41.186,1.9481,1.022,0.0728,0.539,247.6,0.92
1900.0,-210.0,1,-41.783,-38.492,1.7575,0.9545,0.0728,0.5062,235.2,0.9212
1900.0,-195.0,1,-38.799,-35.792,1.5714,0.8888,0.0728,0.4734,222.4,0.9225
1900.0,-180.0,1,-35.814,-33.086,1.3903,0.825,0.0728,0.4406,209.2,0.9238
1900.0,-165.0,1,-32.83,-30.371,1.2147,0.7633,0.0728,0.4077,195.5,0.9251
1900.0,-150.0,1,-29.845,-27.648,1.0452,0.7041,0.0728,0.3748,181.4,0.9264
1900.0,-135.0,1,-26.861,-24.916,0.8827,0.6475,0.0728,0.342,166.7,0.9276
1900.0,-120.0,1,-23.876,-22.172,0.7282,0.5939,0.0728,0.3092,151.4,0.9286
1900.0,-105.0,1,-20.892,-19.416,0.5827,0.5438,0.0728,0.2764,135.4,0.9294
1900.0,-90.0,1,-17.907,-16.645,0.4477,0.4977,0.0728,0.2437,118.7,0.9295
1900.0,-75.0,1,-14.923,-13.857,0.3252,0.4562,0.0728,0.2113,101.2,0.9286
1900.0,-60.0,1,-11.938,-11.049,0.2174,0.42,0.0728,0.1791,82.7,0.9255
1900.0,-45.0,1,-8.954,-8.216,0.1273,0.3903,0.0728,0.1475,63.3,0.9176
1900.0,-30.0,1,-5.969,-5.353,0.0585,0.3678,0.0728,0.1167,42.9,0.8968
1900.0,-15.0,1,-2.985,-2.456,0.015,0.3539,0.0728,0.0873,21.7,0.8228
1900.0,0.0,1,0.0,0.482,0.0,0.3491,0.0728,0.06,0.0,0.0
1900.0,15.0,1,2.985,3.513,0.015,0.3539,0.0728,0.0873,21.7,0.8495
1900.0,30.0,1,5.969,6.585,0.0585,0.3678,0.0728,0.1167,42.9,0.9065
1900.0,45.0,1,8.954,9.691,0.1273,0.3903,0.0728,0.1475,63.3,0.9239
1900.0,60.0,1,11.938,12.827,0.2174,0.42,0.0728,0.1791,82.7,0.9307
1900.0,75.0,1,14.923,15.988,0.3252,0.4562,0.0728,0.2113,101.2,0.9334
1900.0,90.0,1,17.907,19.169,0.4477,0.4977,0.0728,0.2437,118.7,0.9342
1900.0,105.0,1,20.892,22.367,0.5827,0.5438,0.0728,0.2764,135.4,0.934
1900.0,120.0,1,23.876,25.58,0.7282,0.5939,0.0728,0.3092,151.4,0.9334
1900.0,135.0,1,26.861,28.806,0.8827,0.6475,0.0728,0.342,166.7,0.9325
1900.0,150.0,1,29.845,32.042,1.0452,0.7041,0.0728,0.3748,181.4,0.9314
1900.0,165.0,1,32.83,35.288,1.2147,0.7633,0.0728,0.4077,195.5,0.9303
1900.0,180.0,1,35.814,38.543,1.3903,0.825,0.0728,0.4406,209.2,0.9292
1900.0,195.0,1,38.799,41.805,1.5714,0.8888,0.0728,0.4734,222.4,0.9281
1900.0,210.0,1,41.783,45.074,1.7575,0.9545,0.0728,0.5062,235.2,0.927
1900.0,225.0,1,44.768,48.35,1.9481,1.022,0.0728,0.539,247.6,0.9259
1900.0,240.0,1,47.752,51.631,2.1428,1.0911,0.0728,0.5718,259.7,0.9249
1900.0,255.0,1,50.737,54.917,2.3413,1.1616,0.0728,0.6046,271.5,0.9239
1900.0,270.0,1,53.721,58.208,2.5432,1.2335,0.0728,0.6373,282.9,0.9229
1900.0,285.0,1,56.706,61.504,2.7483,1.3067,0.0728,0.67,294.1,0.922
1900.0,300.0,1,59.69,64.803,2.9564,1.381,0.0728,0.7027,305.0,0.9211
1900.0,315.0,1,62.675,68.107,3.1673,1.4565,0.0728,0.7353,315.7,0.9202
1900.0,330.0,1,65.659,71.414,3.3807,1.5329,0.0728,0.768,326.2,0.9194
1900.0,345.0,1,68.644,74.724,3.5966,1.6103,0.0728,0.8006,336.4,0.9186
1900.0,360.0,1,71.628,78.038,3.8147,1.6886,0.0728,0.8331,346.5,0.9179
1900.0,375.0,1,74.613,81.354,4.0349,1.7677,0.0728,0.8657,356.4,0.9171
1900.0,390.0,1,77.597,84.673,4.2572,1.8477,0.0728,0.8982,366.0,0.9164
1900.0,405.0,1,80.582,87.995,4.4814,1.9284,0.0728,0.9307,375.6,0.9158
1900.0,420.0,1,83.566,91.32,4.7074,2.0098,0.0728,0.9632,384.9,0.9151
1900.0,435.0,1,86.551,94.646,4.9351,2.0918,0.0728,0.9957,394.1,0.9145
1900.0,450.0,1,89.535,97.975,5.1645,2.1746,0.0728,1.0281,403.2,0.9139
1900.0,465.0,1,92.52,101.307,5.3954,2.2579,0.0728,1.0605,412.1,0.9133
1900.0,480.0,1,95.504,104.64,5.6277,2.3418,0.0728,1.0929,420.9,0.9127
1900.0,495.0,1,98.489,107.975,5.8615,2.4263,0.0728,1.1253,429.5,0.9121
1900.0,510.0,1,101.473,111.312,6.0967,2.5114,0.0728,1.1577,438.0,0.9116
1900.0,525.0,1,104.458,114.651,6.3331,2.5969,0.0728,1.1901,446.5,0.9111
1900.0,540.0,0,,,,,,,,
2000.0,-540.0,0,,,,,,,,
2000.0,-525.0,1,-109.956,-99.575,6.3562,2.7574,0.077,1.1901,446.5,0.9056
2000.0,-510.0,1,-106.814,-96.794,6.1189,2.6666,0.077,1.1577,438.0,0.9062
2000.0,-495.0,1,-103.673,-94.011,5.8828,2.5763,0.077,1.1253,429.5,0.9068
2000.0,-480.0,1,-100.531,-91.226,5.6482,2.4866,0.077,1.0929,420.9,0.9074
2000.0,-465.0,1,-97.389,-88.439,5.415,2.3974,0.077,1.0605,412.1,0.9081
2000.0,-450.0,1,-94.248,-85.65,5.1832,2.3089,0.077,1.0281,403.2,0.9088
2000.0,-435.0,1,-91.106,-82.859,4.9531,2.2211,0.077,0.9957,394.1,0.9095
2000.0,-420.0,1,-87.965,-80.066,4.7245,2.134,0.077,0.9632,384.9,0.9102
2000.0,-405.0,1,-84.823,-77.27,4.4977,2.0475,0.077,0.9307,375.6,0.911
2000.0,-390.0,1,-81.681,-74.472,4.2727,1.9618,0.077,0.8982,366.0,0.9117
2000.0,-375.0,1,-78.54,-71.671,4.0496,1.877,0.077,0.8657,356.4,0.9125
2000.0,-360.0,1,-75.398,-68.867,3.8286,1.7929,0.077,0.8331,346.5,0.9134
2000.0,-345.0,1,-72.257,-66.06,3.6096,1.7098,0.077,0.8006,336.4,0.9142
2000.0,-330.0,1,-69.115,-63.249,3.393,1.6276,0.077,0.768,326.2,0.9151
2000.0,-315.0,1,-65.973,-60.436,3.1788,1.5465,0.077,0.7353,315.7,0.9161
2000.0,-300.0,1,-62.832,-57.619,2.9672,1.4664,0.077,0.7027,305.0,0.917
2000.0,-285.0,1,-59.69,-54.798,2.7583,1.3874,0.077,0.67,294.1,0.918
2000.0,-270.0,1,-56.549,-51.972,2.5524,1.3098,0.077,0.6373,282.9,0.9191
2000.0,-255.0,1,-53.407,-49.142,2.3498,1.2334,0.077,0.6046,271.5,0.9201
2000.0,-240.0,1,-50.265,-46.308,2.1506,1.1585,0.077,0.5718,259.7,0.9213
2000.0,-225.0,1,-47.124,-43.468,1.9552,1.0851,0.077,0.539,247.6,0.9224
2000.0,-210.0,1,-43.982,-40.622,1.7639,1.0135,0.077,0.5062,235.2,0.9236
2000.0,-195.0,1,-40.841,-37.769,1.5771,0.9437,0.077,0.4734,222.4,0.9248
2000.0,-180.0,1,-37.699,-34.91,1.3953,0.876,0.077,0.4406,209.2,0.926
2000.0,-165.0,1,-34.558,-32.043,1.2191,0.8105,0.077,0.4077,195.5,0.9272
2000.0,-150.0,1,-31.416,-29.167,1.049,0.7476,0.077,0.3748,181.4,0.9284
2000.0,-135.0,1,-28.274,-26.282,0.8859,0.6875,0.077,0.342,166.7,0.9295
2000.0,-120.0,1,-25.133,-23.385,0.7308,0.6306,0.077,0.3092,151.4,0.9305
2000.0,-105.0,1,-21.991,-20.476,0.5848,0.5774,0.077,0.2764,135.4,0.9311
2000.0,-90.0,1,-18.85,-17.551,0.4493,0.5284,0.077,0.2437,118.7,0.9311
2000.0,-75.0,1,-15.708,-14.609,0.3264,0.4844,0.077,0.2113,101.2,0.93
2000.0,-60.0,1,-12.566,-11.646,0.2182,0.446,0.077,0.1791,82.7,0.9268
2000.0,-45.0,1,-9.425,-8.658,0.1278,0.4144,0.077,0.1475,63.3,0.9187
2000.0,-30.0,1,-6.283,-5.64,0.0588,0.3906,0.077,0.1167,42.9,0.8977
2000.0,-15.0,1,-3.142,-2.587,0.015,0.3757,0.077,0.0873,21.7,0.8233
2000.0,0.0,1,0.0,0.508,0.0,0.3707,0.077,0.06,0.0,0.0
2000.0,15.0,1,3.142,3.697,0.015,0.3757,0.077,0.0873,21.7,0.8499
2000.0,30.0,1,6.283,6.926,0.0588,0.3906,0.077,0.1167,42.9,0.9072
2000.0,45.0,1,9.425,10.191,0.1278,0.4144,0.077,0.1475,63.3,0.9248
2000.0,60.0,1,12.566,13.487,0.2182,0.446,0.077,0.1791,82.7,0.9318
2000.0,75.0,1,15.708,16.807,0.3264,0.4844,0.077,0.2113,101.2,0.9346
2000.0,90.0,1,18.85,20.148,0.4493,0.5284,0.077,0.2437,118.7,0.9356
2000.0,105.0,1,21.991,23.507,0.5848,0.5774,0.077,0.2764,135.4,0.9355
2000.0,120.0,1,25.133,26.88,0.7308,0.6306,0.077,0.3092,151.4,0.935
2000.0,135.0,1,28.274,30.267,0.8859,0.6875,0.077,0.342,166.7,0.9342
2000.0,150.0,1,31.416,33.664,1.049,0.7476,0.077,0.3748,181.4,0.9332
2000.0,165.0,1,34.558,37.072,1.2191,0.8105,0.077,0.4077,195.5,0.9322
2000.0,180.0,1,37.699,40.488,1.3953,0.876,0.077,0.4406,209.2,0.9311
2000.0,195.0,1,40.841,43.912,1.5771,0.9437,0.077,0.4734,222.4,0.9301
2000.0,210.0,1,43.982,47.343,1.7639,1.0135,0.077,0.5062,235.2,0.929
2000.0,225.0,1,47.124,50.78,1.9552,1.0851,0.077,0.539,247.6,0.928
2000.0,240.0,1,50.265,54.223,2.1506,1.1585,0.077,0.5718,259.7,0.927
2000.0,255.0,1,53.407,57.672,2.3498,1.2334,0.077,0.6046,271.5,0.9261
2000.0,270.0,1,56.549,61.125,2.5524,1.3098,0.077,0.6373,282.9,0.9251
2000.0,285.0,1,59.69,64.583,2.7583,1.3874,0.077,0.67,294.1,0.9242
2000.0,300.0,1,62.832,68.045,2.9672,1.4664,0.077,0.7027,305.0,0.9234
2000.0,315.0,1,65.973,71.511,3.1788,1.5465,0.077,0.7353,315.7,0.9226
2000.0,330.0,1,69.115,74.981,3.393,1.6276,0.077,0.768,326.2,0.9218
2000.0,345.0,1,72.257,78.454,3.6096,1.7098,0.077,0.8006,336.4,0.921
2000.0,360.0,1,75.398,81.93,3.8286,1.7929,0.077,0.8331,346.5,0.9203
2000.0,375.0,1,78.54,85.409,4.0496,1.877,0.077,0.8657,356.4,0.9196
2000.0,390.0,1,81.681,88.891,4.2727,1.9618,0.077,0.8982,366.0,0.9189
2000.0,405.0,1,84.823,92.376,4.4977,2.0475,0.077,0.9307,375.6,0.9182
2000.0,420.0,1,87.965,95.863,4.7245,2.134,0.077,0.9632,384.9,0.9176
2000.0,435.0,1,91.106,99.353,4.9531,2.2211,0.077,0.9957,394.1,0.917
2000.0,450.0,1,94.248,102.845,5.1832,2.3089,0.077,1.0281,403.2,0.9164
2000.0,465.0,1,97.389,106.339,5.415,2.3974,0.077,1.0605,412.1,0.9158
2000.0,480.0,1,100.531,109.836,5.6482,2.4866,0.077,1.0929,420.9,0.9153
2000.0,495.0,1,103.673,113.334,5.8828,2.5763,0.077,1.1253,429.5,0.9148
2000.0,510.0,1,106.814,116.834,6.1189,2.6666,0.077,1.1577,438.0,0.9142
2000.0,525.0,1,109.956,120.336,6.3562,2.7574,0.077,1.1901,446.5,0.9137
2000.0,540.0,0,,,,,,,,
2100.0,-540.0,0,,,,,,,,
2100.0,-525.0,1,-115.454,-104.882,6.3804,2.9203,0.0812,1.1901,446.5,0.9084
2100.0,-510.0,1,-112.155,-101.95,6.1422,2.8241,0.0812,1.1577,438.0,0.909
2100.0,-495.0,1,-108.856,-99.016,5.9052,2.7284,0.0812,1.1253,429.5,0.9096
2100.0,-480.0,1,-105.558,-96.08,5.6697,2.6334,0.0812,1.0929,420.9,0.9102
2100.0,-465.0,1,-102.259,-93.142,5.4356,2.539,0.0812,1.0605,412.1,0.9108
2100.0,-450.0,1,-98.96,-90.203,5.203,2.4453,0.0812,1.0281,403.2,0.9115
2100.0,-435.0,1,-95.661,-87.26,4.9719,2.3523,0.0812,0.9957,394.1,0.9122
2100.0,-420.0,1,-92.363,-84.316,4.7425,2.26,0.0812,0.9632,384.9,0.9129
2100.0,-405.0,1,-89.064,-81.369,4.5148,2.1685,0.0812,0.9307,375.6,0.9136
2100.0,-390.0,1,-85.765,-78.419,4.289,2.0777,0.0812,0.8982,366.0,0.9143
2100.0,-375.0,1,-82.467,-75.467,4.065,1.9878,0.0812,0.8657,356.4,0.9151
2100.0,-360.0,1,-79.168,-72.512,3.8431,1.8988,0.0812,0.8331,346.5,0.9159
2100.0,-345.0,1,-75.869,-69.554,3.6234,1.8108,0.0812,0.8006,336.4,0.9168
2100.0,-330.0,1,-72.571,-66.592,3.4059,1.7238,0.0812,0.768,326.2,0.9176
2100.0,-315.0,1,-69.272,-63.627,3.1909,1.6378,0.0812,0.7353,315.7,0.9185
2100.0,-300.0,1,-65.973,-60.658,2.9785,1.553,0.0812,0.7027,305.0,0.9194
2100.0,-285.0,1,-62.675,-57.685,2.7688,1.4694,0.0812,0.67,294.1,0.9204
2100.0,-270.0,1,-59.376,-54.708,2.5622,1.3871,0.0812,0.6373,282.9,0.9214
2100.0,-255.0,1,-56.077,-51.727,2.3587,1.3062,0.0812,0.6046,271.5,0.9224
2100.0,-240.0,1,-52.779,-48.74,2.1588,1.2269,0.0812,0.5718,259.7,0.9235
2100.0,-225.0,1,-49.48,-45.748,1.9626,1.1492,0.0812,0.539,247.6,0.9246
2100.0,-210.0,1,-46.181,-42.75,1.7706,1.0733,0.0812,0.5062,235.2,0.9257
2100.0,-195.0,1,-42.883,-39.746,1.5831,0.9994,0.0812,0.4734,222.4,0.9268
2100.0,-180.0,1,-39.584,-36.734,1.4007,0.9277,0.0812,0.4406,209.2,0.928
2100.0,-165.0,1,-36.285,-33.714,1.2237,0.8584,0.0812,0.4077,195.5,0.9291
2100.0,-150.0,1,-32.987,-30.686,1.053,0.7917,0.0812,0.3748,181.4,0.9302
2100.0,-135.0,1,-29.688,-27.647,0.8893,0.7281,0.0812,0.342,166.7,0.9313
2100.0,-120.0,1,-26.389,-24.598,0.7336,0.6679,0.0812,0.3092,151.4,0.9321
2100.0,-105.0,1,-23.091,-21.535,0.587,0.6115,0.0812,0.2764,135.4,0.9326
2100.0,-90.0,1,-19.792,-18.456,0.451,0.5597,0.0812,0.2437,118.7,0.9325
2100.0,-75.0,1,-16.493,-15.36,0.3276,0.513,0.0812,0.2113,101.2,0.9313
2100.0,-60.0,1,-13.195,-12.243,0.219,0.4723,0.0812,0.1791,82.7,0.9279
2100.0,-45.0,1,-9.896,-9.1,0.1283,0.4388,0.0812,0.1475,63.3,0.9196
2100.0,-30.0,1,-6.597,-5.927,0.059,0.4136,0.0812,0.1167,42.9,0.8984
2100.0,-15.0,1,-3.299,-2.717,0.0151,0.3979,0.0812,0.0873,21.7,0.8237
2100.0,0.0,1,0.0,0.534,0.0,0.3926,0.0812,0.06,0.0,0.0
2100.0,15.0,1,3.299,3.88,0.0151,0.3979,0.0812,0.0873,21.7,0.8501
2100.0,30.0,1,6.597,7.268,0.059,0.4136,0.0812,0.1167,42.9,0.9077
2100.0,45.0,1,9.896,10.692,0.1283,0.4388,0.0812,0.1475,63.3,0.9256
2100.0,60.0,1,13.195,14.146,0.219,0.4723,0.0812,0.1791,82.7,0.9327
2100.0,75.0,1,16.493,17.626,0.3276,0.513,0.0812,0.2113,101.2,0.9357
2100.0,90.0,1,19.792,21.128,0.451,0.5597,0.0812,0.2437,118.7,0.9368
2100.0,105.0,1,23.091,24.647,0.587,0.6115,0.0812,0.2764,135.4,0.9369
2100.0,120.0,1,26.389,28.181,0.7336,0.6679,0.0812,0.3092,151.4,0.9364
2100.0,135.0,1,29.688,31.729,0.8893,0.7281,0.0812,0.342,166.7,0.9357
2100.0,150.0,1,32.987,35.288,1.053,0.7917,0.0812,0.3748,181.4,0.9348
2100.0,165.0,1,36.285,38.856,1.2237,0.8584,0.0812,0.4077,195.5,0.9338
2100.0,180.0,1,39.584,42.434,1.4007,0.9277,0.0812,0.4406,209.2,0.9328
2100.0,195.0,1,42.883,46.02,1.5831,0.9994,0.0812,0.4734,222.4,0.9318
2100.0,210.0,1,46.181,49.613,1.7706,1.0733,0.0812,0.5062,235.2,0.9308
2100.0,225.0,1,49.48,53.212,1.9626,1.1492,0.0812,0.539,247.6,0.9299
2100.0,240.0,1,52.779,56.817,2.1588,1.2269,0.0812,0.5718,259.7,0.9289
2100.0,255.0,1,56.077,60.428,2.3587,1.3062,0.0812,0.6046,271.5,0.928
2100.0,270.0,1,59.376,64.044,2.5622,1.3871,0.0812,0.6373,282.9,0.9271
2100.0,285.0,1,62.675,67.664,2.7688,1.4694,0.0812,0.67,294.1,0.9263
2100.0,300.0,1,65.973,71.289,2.9785,1.553,0.0812,0.7027,305.0,0.9254
2100.0,315.0,1,69.272,74.917,3.1909,1.6378,0.0812,0.7353,315.7,0.9246
2100.0,330.0,1,72.571,78.55,3.4059,1.7238,0.0812,0.768,326.2,0.9239
2100.0,345.0,1,75.869,82.185,3.6234,1.8108,0.0812,0.8006,336.4,0.9231
2100.0,360.0,1,79.168,85.824,3.8431,1.8988,0.0812,0.8331,346.5,0.9224
2100.0,375.0,1,82.467,89.467,4.065,1.9878,0.0812,0.8657,356.4,0.9218
2100.0,390.0,1,85.765,93.112,4.289,2.0777,0.0812,0.8982,366.0,0.9211
2100.0,405.0,1,89.064,96.759,4.5148,2.1685,0.0812,0.9307,375.6,0.9205
2100.0,420.0,1,92.363,100.41,4.7425,2.26,0.0812,0.9632,384.9,0.9199
2100.0,435.0,1,95.661,104.063,4.9719,2.3523,0.0812,0.9957,394.1,0.9193
2100.0,450.0,1,98.96,107.718,5.203,2.4453,0.0812,1.0281,403.2,0.9187
2100.0,465.0,1,102.259,111.375,5.4356,2.539,0.0812,1.0605,412.1,0.9181
2100.0,480.0,1,105.558,115.035,5.6697,2.6334,0.0812,1.0929,420.9,0.9176
2100.0,495.0,1,108.856,118.696,5.9052,2.7284,0.0812,1.1253,429.5,0.9171
2100.0,510.0,1,112.155,122.36,6.1422,2.8241,0.0812,1.1577,438.0,0.9166
2100.0,525.0,1,115.454,126.025,6.3804,2.9203,0.0812,1.1901,446.5,0.9161
2100.0,540.0,0,,,,,,,,
2200.0,-540.0,0,,,,,,,,
2200.0,-525.0,1,-120.951,-110.184,6.4057,3.0855,0.0855,1.1901,446.5,0.911
2200.0,-510.0,1,-117.496,-107.102,6.1666,2.9839,0.0855,1.1577,438.0,0.9115
2200.0,-495.0,1,-114.04,-104.017,5.9287,2.8828,0.0855,1.1253,429.5,0.9121
2200.0,-480.0,1,-110.584,-100.931,5.6923,2.7824,0.0855,1.0929,420.9,0.9127
2200.0,-465.0,1,-107.128,-97.842,5.4572,2.6827,0.0855,1.0605,412.1,0.9133
2200.0,-450.0,1,-103.673,-94.752,5.2237,2.5837,0.0855,1.0281,403.2,0.914
2200.0,-435.0,1,-100.217,-91.659,4.9917,2.4854,0.0855,0.9957,394.1,0.9146
2200.0,-420.0,1,-96.761,-88.563,4.7614,2.3879,0.0855,0.9632,384.9,0.9153
2200.0,-405.0,1,-93.305,-85.465,4.5328,2.2912,0.0855,0.9307,375.6,0.916
2200.0,-390.0,1,-89.85,-82.364,4.306,2.1953,0.0855,0.8982,366.0,0.9167
2200.0,-375.0,1,-86.394,-79.261,4.0812,2.1003,0.0855,0.8657,356.4,0.9174
2200.0,-360.0,1,-82.938,-76.155,3.8584,2.0063,0.0855,0.8331,346.5,0.9182
2200.0,-345.0,1,-79.482,-73.045,3.6378,1.9133,0.0855,0.8006,336.4,0.919
2200.0,-330.0,1,-76.027,-69.932,3.4195,1.8213,0.0855,0.768,326.2,0.9198
2200.0,-315.0,1,-72.571,-66.816,3.2036,1.7305,0.0855,0.7353,315.7,0.9207
2200.0,-300.0,1,-69.115,-63.696,2.9903,1.6409,0.0855,0.7027,305.0,0.9216
2200.0,-285.0,1,-65.659,-60.571,2.7798,1.5525,0.0855,0.67,294.1,0.9225
2200.0,-270.0,1,-62.204,-57.443,2.5724,1.4656,0.0855,0.6373,282.9,0.9235
2200.0,-255.0,1,-58.748,-54.309,2.3681,1.3802,0.0855,0.6046,271.5,0.9245
2200.0,-240.0,1,-55.292,-51.171,2.1674,1.2963,0.0855,0.5718,259.7,0.9255
2200.0,-225.0,1,-51.836,-48.027,1.9704,1.2142,0.0855,0.539,247.6,0.9265
2200.0,-210.0,1,-48.381,-44.877,1.7777,1.1341,0.0855,0.5062,235.2,0.9276
2200.0,-195.0,1,-44.925,-41.72,1.5894,1.056,0.0855,0.4734,222.4,0.9287
2200.0,-180.0,1,-41.469,-38.557,1.4062,0.9802,0.0855,0.4406,209.2,0.9298
2200.0,-165.0,1,-38.013,-35.384,1.2286,0.907,0.0855,0.4077,195.5,0.9308
2200.0,-150.0,1,-34.558,-32.203,1.0572,0.8365,0.0855,0.3748,181.4,0.9319
2200.0,-135.0,1,-31.102,-29.012,0.8929,0.7693,0.0855,0.342,166.7,0.9328
2200.0,-120.0,1,-27.646,-25.809,0.7365,0.7057,0.0855,0.3092,151.4,0.9336
2200.0,-105.0,1,-24.19,-22.593,0.5893,0.6461,0.0855,0.2764,135.4,0.934
2200.0,-90.0,1,-20.735,-19.361,0.4528,0.5913,0.0855,0.2437,118.7,0.9338
2200.0,-75.0,1,-17.279,-16.111,0.3289,0.542,0.0855,0.2113,101.2,0.9324
2200.0,-60.0,1,-13.823,-12.839,0.2199,0.4991,0.0855,0.1791,82.7,0.9288
2200.0,-45.0,1,-10.367,-9.542,0.1288,0.4637,0.0855,0.1475,63.3,0.9204
2200.0,-30.0,1,-6.912,-6.213,0.0592,0.4371,0.0855,0.1167,42.9,0.8989
2200.0,-15.0,1,-3.456,-2.847,0.0152,0.4204,0.0855,0.0873,21.7,0.8239
2200.0,0.0,1,0.0,0.56,0.0,0.4148,0.0855,0.06,0.0,0.0
2200.0,15.0,1,3.456,4.064,0.0152,0.4204,0.0855,0.0873,21.7,0.8503
2200.0,30.0,1,6.912,7.61,0.0592,0.4371,0.0855,0.1167,42.9,0.9082
2200.0,45.0,1,10.367,11.193,0.1288,0.4637,0.0855,0.1475,63.3,0.9263
2200.0,60.0,1,13.823,14.807,0.2199,0.4991,0.0855,0.1791,82.7,0.9336
2200.0,75.0,1,17.279,18.446,0.3289,0.542,0.0855,0.2113,101.2,0.9367
2200.0,90.0,1,20.735,22.108,0.4528,0.5913,0.0855,0.2437,118.7,0.9379
2200.0,105.0,1,24.19,25.788,0.5893,0.6461,0.0855,0.2764,135.4,0.9381
2200.0,120.0,1,27.646,29.483,0.7365,0.7057,0.0855,0.3092,151.4,0.9377
2200.0,135.0,1,31.102,33.191,0.8929,0.7693,0.0855,0.342,166.7,0.937
2200.0,150.0,1,34.558,36.912,1.0572,0.8365,0.0855,0.3748,181.4,0.9362
2200.0,165.0,1,38.013,40.642,1.2286,0.907,0.0855,0.4077,195.5,0.9353
2200.0,180.0,1,41.469,44.382,1.4062,0.9802,0.0855,0.4406,209.2,0.9344
2200.0,195.0,1,44.925,48.129,1.5894,1.056,0.0855,0.4734,222.4,0.9334
2200.0,210.0,1,48.381,51.884,1.7777,1.1341,0.0855,0.5062,235.2,0.9325
2200.0,225.0,1,51.836,55.646,1.9704,1.2142,0.0855,0.539,247.6,0.9315
2200.0,240.0,1,55.292,59.413,2.1674,1.2963,0.0855,0.5718,259.7,0.9306
2200.0,255.0,1,58.748,63.186,2.3681,1.3802,0.0855,0.6046,271.5,0.9298
2200.0,270.0,1,62.204,66.964,2.5724,1.4656,0.0855,0.6373,282.9,0.9289
2200.0,285.0,1,65.659,70.747,2.7798,1.5525,0.0855,0.67,294.1,0.9281
2200.0,300.0,1,69.115,74.534,2.9903,1.6409,0.0855,0.7027,305.0,0.9273
2200.0,315.0,1,72.571,78.326,3.2036,1.7305,0.0855,0.7353,315.7,0.9265
2200.0,330.0,1,76.027,82.121,3.4195,1.8213,0.0855,0.768,326.2,0.9258
2200.0,345.0,1,79.482,85.919,3.6378,1.9133,0.0855,0.8006,336.4,0.9251
2200.0,360.0,1,82.938,89.721,3.8584,2.0063,0.0855,0.8331,346.5,0.9244
2200.0,375.0,1,86.394,93.527,4.0812,2.1003,0.0855,0.8657,356.4,0.9237
2200.0,390.0,1,89.85,97.335,4.306,2.1953,0.0855,0.8982,366.0,0.9231
2200.0,405.0,1,93.305,101.145,4.5328,2.2912,0.0855,0.9307,375.6,0.9225
2200.0,420.0,1,96.761,104.959,4.7614,2.3879,0.0855,0.9632,384.9,0.9219
2200.0,435.0,1,100.217,108.775,4.9917,2.4854,0.0855,0.9957,394.1,0.9213
2200.0,450.0,1,103.673,112.594,5.2237,2.5837,0.0855,1.0281,403.2,0.9208
2200.0,465.0,1,107.128,116.414,5.4572,2.6827,0.0855,1.0605,412.1,0.9202
2200.0,480.0,1,110.584,120.237,5.6923,2.7824,0.0855,1.0929,420.9,0.9197
2200.0,495.0,1,114.04,124.062,5.9287,2.8828,0.0855,1.1253,429.5,0.9192
2200.0,510.0,1,117.496,127.889,6.1666,2.9839,0.0855,1.1577,438.0,0.9187
2200.0,525.0,1,120.951,131.718,6.4057,3.0855,0.0855,1.1901,446.5,0.9183
2200.0,540.0,0,,,,,,,,
2300.0,-540.0,0,,,,,,,,
2300.0,-525.0,1,-126.449,-115.484,6.4323,3.2531,0.0899,1.1901,446.5,0.9133
2300.0,-510.0,1,-122.836,-112.251,6.1922,3.146,0.0899,1.1577,438.0,0.9138
2300.0,-495.0,1,-119.223,-109.015,5.9533,3.0394,0.0899,1.1253,429.5,0.9144
2300.0,-480.0,1,-115.611,-105.778,5.7159,2.9336,0.0899,1.0929,420.9,0.915
2300.0,-465.0,1,-111.998,-102.539,5.4798,2.8285,0.0899,1.0605,412.1,0.9155
2300.0,-450.0,1,-108.385,-99.298,5.2453,2.7241,0.0899,1.0281,403.2,0.9162
2300.0,-435.0,1,-104.772,-96.054,5.0124,2.6204,0.0899,0.9957,394.1,0.9168
2300.0,-420.0,1,-101.159,-92.807,4.7811,2.5176,0.0899,0.9632,384.9,0.9174
2300.0,-405.0,1,-97.546,-89.559,4.5516,2.4156,0.0899,0.9307,375.6,0.9181
2300.0,-390.0,1,-93.934,-86.307,4.3239,2.3146,0.0899,0.8982,366.0,0.9188
2300.0,-375.0,1,-90.321,-83.053,4.0981,2.2144,0.0899,0.8657,356.4,0.9195
2300.0,-360.0,1,-86.708,-79.795,3.8744,2.1153,0.0899,0.8331,346.5,0.9203
2300.0,-345.0,1,-83.095,-76.535,3.6529,2.0172,0.0899,0.8006,336.4,0.921
2300.0,-330.0,1,-79.482,-73.271,3.4336,1.9203,0.0899,0.768,326.2,0.9218
